ID,SEX,RACE,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,_PartInd_
00438,M,Multiracial,1,2,0,1,HomeImp,Mgr,5,1,1,6.00,2,1,10.00,0
00439,M,White,0,2,4,3,HomeImp,Office,11,1,1,8.00,1,7,1.00,0
00443,F,Multiracial,0,2,4,3,DebtCon,Mgr,8,0,3,3.00,4,2,9.00,0
00451,F,White,1,2,0,1,HomeImp,Mgr,7,2,1,1.00,2,1,0.00,0
00453,M,Multiracial,0,2,0,4,HomeImp,Office,2,1,1,1.00,1,1,9.00,0
00456,F,White,0,2,7,9,DebtCon,Office,2,1,1,9.00,2,12,1.00,0
00457,F,White,0,2,6,6,HomeImp,Other,3,1,1,3.00,1,4,10.00,0
00460,F,White,1,2,1,0,HomeImp,Mgr,12,1,3,1.00,2,5,0.00,0
00462,F,Other,1,2,2,5,HomeImp,Sales,2,1,1,4.00,3,13,0.00,0
00464,M,Other,0,2,4,4,DebtCon,Other,2,1,1,1.00,5,8,0.00,0
00469,F,White,0,2,0,1,HomeImp,Other,0,0,0,11.00,0,2,4.00,0
00488,F,White,0,2,1,1,DebtCon,Other,6,1,1,10.00,1,2,0.00,0
00491,M,Multiracial,0,2,5,5,HomeImp,Other,10,1,1,9.00,2,12,0.00,0
00492,M,Other,0,2,4,3,HomeImp,Other,6,1,1,2.00,4,7,0.00,0
00498,M,White,1,2,2,2,DebtCon,Office,2,1,1,5.00,1,3,0.00,0
00501,M,Black,1,2,6,9,HomeImp,Other,2,2,1,1.00,1,1,0.00,0
00504,F,White,0,2,11,11,HomeImp,ProfExe,9,1,1,8.00,1,5,1.00,0
00510,M,White,0,2,9,9,HomeImp,Office,12,1,1,3.00,1,2,7.00,0
00513,M,White,0,2,2,1,DebtCon,Other,2,1,1,1.00,5,1,3.00,0
00515,M,White,0,2,5,4,DebtCon,ProfExe,10,1,1,4.00,1,7,10.00,0
00518,M,White,0,2,4,2,HomeImp,Other,6,1,1,2.00,1,5,1.00,0
00521,M,White,0,2,5,6,HomeImp,Other,10,1,1,9.00,1,12,6.00,0
00526,F,White,1,2,3,2,DebtCon,Other,8,1,3,9.00,5,4,0.00,0
00532,M,White,0,2,6,6,DebtCon,Null,5,0,0,0.00,0,0,1.00,0
00534,M,White,1,2,5,6,HomeImp,Mgr,4,1,1,1.00,2,4,0.00,0
00537,M,White,1,2,5,5,DebtCon,Other,3,0,0,0.00,0,0,0.00,0
00539,M,White,0,2,4,6,HomeImp,ProfExe,7,1,1,9.00,3,8,5.00,0
00541,M,White,0,2,9,9,HomeImp,Other,9,0,0,11.00,2,13,9.00,0
00542,M,White,0,2,4,3,DebtCon,Mgr,7,0,3,3.00,2,2,9.00,0
00550,F,White,0,2,7,7,DebtCon,ProfExe,1,0,0,0.00,0,0,3.00,0
00551,F,Multiracial,0,2,4,6,DebtCon,Null,5,1,1,8.00,5,11,4.00,0
00553,M,White,0,2,0,2,HomeImp,Null,2,1,1,0.00,1,1,1.00,0
00556,F,Asian,1,2,6,6,DebtCon,Sales,1,1,1,2.00,1,5,10.00,0
00559,F,White,0,2,8,6,DebtCon,Mgr,11,1,2,11.00,2,9,8.00,0
00561,M,White,0,2,4,2,DebtCon,Null,8,0,1,1.00,0,4,6.00,0
00562,M,Black,1,2,5,5,DebtCon,ProfExe,5,1,3,2.00,4,3,0.00,0
00563,F,White,0,2,4,3,DebtCon,Other,10,1,3,8.00,1,12,2.00,0
00566,F,White,0,2,3,3,DebtCon,Null,7,0,1,1.00,0,4,6.00,0
00571,F,Black,0,2,1,1,DebtCon,Other,6,1,1,10.00,1,2,2.00,0
00573,F,Black,1,2,0,0,HomeImp,Other,12,0,0,6.00,2,7,0.00,0
00575,M,White,1,2,1,1,DebtCon,Other,7,2,1,5.00,1,2,0.00,0
00586,F,Other,1,2,0,4,HomeImp,Mgr,5,1,3,7.00,1,8,0.00,0
00597,M,White,0,2,7,5,DebtCon,Null,5,0,0,0.00,0,0,1.00,0
00607,M,Other,0,2,5,4,DebtCon,Mgr,8,0,3,4.00,2,2,8.00,0
00612,F,White,1,2,1,1,DebtCon,Other,4,1,3,4.00,1,8,0.00,0
00615,M,White,0,2,4,6,HomeImp,Other,11,1,1,7.00,1,10,3.00,0
00618,M,Black,0,2,5,3,DebtCon,Other,2,1,2,3.00,3,5,7.00,0
00619,F,Other,0,2,3,2,HomeImp,Office,8,0,0,8.00,0,5,2.00,0
00620,M,White,0,2,5,3,DebtCon,Other,4,1,3,3.00,4,5,8.00,0
00622,F,White,0,2,6,5,HomeImp,Other,5,1,1,2.00,1,3,10.00,0
00623,F,Black,0,2,4,3,DebtCon,Other,9,1,1,2.00,1,8,7.00,0
00625,F,White,0,2,4,3,HomeImp,Other,7,1,1,4.00,1,12,0.00,0
00629,F,Multiracial,0,2,10,9,DebtCon,Self,7,1,2,6.00,1,6,0.00,0
00631,M,White,1,2,6,4,HomeImp,Other,5,1,1,2.00,1,8,7.00,0
00633,M,White,0,2,3,2,DebtCon,Office,9,1,1,7.00,1,8,5.00,0
00635,F,White,0,2,3,2,DebtCon,Other,10,1,1,2.00,1,2,5.00,0
00637,M,Multiracial,0,2,0,3,HomeImp,Office,2,1,1,1.00,1,1,9.00,0
00641,M,Black,0,2,3,2,DebtCon,Other,3,1,2,2.00,1,7,0.00,0
00650,M,Multiracial,0,2,5,6,DebtCon,ProfExe,10,1,1,8.00,1,5,2.00,0
00653,F,White,0,2,12,13,DebtCon,Sales,0,1,1,5.00,1,8,9.00,0
00656,M,Multiracial,1,2,2,1,DebtCon,Office,3,1,1,2.00,2,7,0.00,0
00659,F,White,1,2,5,4,DebtCon,Mgr,12,1,3,8.00,2,7,0.00,0
00660,F,Black,1,2,2,1,HomeImp,Other,3,1,1,0.00,1,1,0.00,0
00663,M,White,0,2,4,2,HomeImp,Other,9,1,1,2.00,4,12,0.00,0
00667,M,White,0,2,7,6,DebtCon,Other,1,2,1,0.00,1,1,0.00,0
00669,F,Black,0,2,7,9,HomeImp,Other,8,0,0,0.00,0,0,0.00,0
00672,M,White,0,2,7,7,DebtCon,Mgr,3,1,1,1.00,3,9,0.00,0
00675,M,Black,1,2,3,0,HomeImp,ProfExe,10,2,3,7.00,1,11,0.00,0
00679,M,Asian,1,2,8,9,DebtCon,Other,8,2,3,5.00,2,7,0.00,0
00680,F,White,1,2,2,9,DebtCon,Other,0,1,1,6.00,4,11,0.00,0
00682,F,White,0,2,4,3,DebtCon,Office,3,1,1,2.00,4,2,8.00,0
00690,F,White,0,2,0,4,HomeImp,Office,2,1,1,1.00,1,1,8.00,0
00698,F,Other,0,2,4,2,HomeImp,Other,8,1,1,1.00,1,5,1.00,0
00699,F,White,0,2,6,6,DebtCon,Null,4,1,1,9.00,1,4,4.00,0
00702,M,Black,1,2,1,1,DebtCon,Other,1,1,2,2.00,2,2,1.00,0
00707,M,White,1,2,2,1,DebtCon,Other,6,1,1,5.00,1,4,8.00,0
00712,M,White,0,2,0,2,HomeImp,Other,9,1,1,11.00,2,3,6.00,0
00713,F,Other,0,2,9,9,HomeImp,Other,8,0,0,11.00,2,13,9.00,0
00714,F,Other,0,2,5,6,DebtCon,ProfExe,10,1,1,8.00,1,5,2.00,0
00717,M,Other,0,2,0,2,Null,Null,0,0,0,0.00,0,0,1.00,0
00724,F,Other,1,2,4,3,DebtCon,Other,1,1,1,0.00,1,1,0.00,0
00727,F,White,0,2,10,12,DebtCon,Other,8,1,1,8.00,1,7,6.00,0
00728,F,Black,0,2,5,3,HomeImp,Other,6,1,1,4.00,1,12,7.00,0
00729,F,White,0,2,6,4,DebtCon,ProfExe,8,1,1,1.00,2,9,9.00,0
00732,M,Black,1,2,8,7,HomeImp,ProfExe,9,1,1,3.00,4,6,10.00,0
00735,M,White,0,2,7,7,DebtCon,ProfExe,1,0,0,0.00,0,0,3.00,0
00743,F,Other,0,3,3,2,HomeImp,Mgr,11,1,2,9.00,2,5,7.00,0
00745,F,Asian,0,3,4,2,DebtCon,Other,4,1,1,2.00,1,7,7.00,0
00748,F,Multiracial,1,3,0,2,HomeImp,Other,7,0,0,0.00,0,0,0.00,0
00752,M,White,0,3,3,3,HomeImp,Other,3,1,0,2.00,0,2,7.00,0
00754,M,Black,0,3,9,9,HomeImp,Office,12,1,1,5.00,1,2,7.00,0
00757,M,Other,0,3,4,6,HomeImp,Other,11,1,1,6.00,1,10,2.00,0
00763,F,White,0,3,3,2,HomeImp,Office,9,0,0,7.00,0,6,2.00,0
00777,F,Multiracial,0,3,2,1,HomeImp,ProfExe,9,1,1,7.00,1,2,2.00,0
00786,F,White,0,3,8,9,HomeImp,Other,8,0,0,0.00,0,0,9.00,0
00787,F,Multiracial,0,3,9,9,HomeImp,Other,8,0,0,11.00,2,13,9.00,0
00789,M,White,1,3,3,2,DebtCon,Other,2,1,1,8.00,2,1,5.00,0
00793,F,White,0,3,3,2,DebtCon,Office,8,1,1,8.00,2,8,4.00,0
00796,F,Black,0,3,4,3,DebtCon,Other,5,1,2,11.00,1,2,0.00,0
00802,M,White,0,3,5,5,HomeImp,Other,10,1,1,9.00,2,12,6.00,0
00808,F,White,0,3,4,3,DebtCon,Mgr,9,1,1,4.00,1,5,4.00,0
00812,M,Asian,0,3,1,1,Null,Null,0,0,0,0.00,0,0,6.00,0
00815,M,White,0,3,7,6,DebtCon,Mgr,9,1,1,3.00,1,8,4.00,0
00823,F,Asian,0,3,7,7,DebtCon,Other,1,1,1,3.00,2,2,6.00,0
00826,F,White,0,3,3,2,DebtCon,Other,7,1,1,1.00,2,2,0.00,0
00827,F,White,0,3,5,4,HomeImp,Other,6,1,1,2.00,4,6,10.00,0
00828,F,White,0,3,2,5,HomeImp,ProfExe,11,1,1,9.00,1,2,2.00,0
00850,F,White,0,3,4,3,DebtCon,Mgr,8,0,3,3.00,3,2,9.00,0
00852,M,White,1,3,5,4,HomeImp,Other,8,1,1,3.00,1,6,5.00,0
00857,F,White,0,3,9,9,HomeImp,Office,12,1,1,5.00,2,2,8.00,0
00859,F,Other,0,3,4,6,DebtCon,Null,5,1,1,8.00,5,11,5.00,0
00860,F,Asian,0,3,5,5,DebtCon,Office,7,1,1,2.00,3,3,2.00,0
00861,F,White,0,3,7,5,HomeImp,Other,11,1,1,11.00,2,13,4.00,0
00864,F,White,0,3,6,5,HomeImp,Other,2,1,1,2.00,1,1,7.00,0
00866,F,White,0,3,5,3,DebtCon,Mgr,6,0,3,4.00,3,2,8.00,0
00867,M,Multiracial,0,3,7,8,DebtCon,Office,3,1,1,9.00,2,12,1.00,0
00870,M,Other,1,3,1,1,HomeImp,Other,3,2,2,3.00,5,1,0.00,0
00871,M,Asian,0,3,4,3,DebtCon,Other,12,1,1,10.00,4,10,9.00,0
00873,M,White,1,3,6,5,HomeImp,Other,9,2,2,5.00,2,12,0.00,0
00874,F,Multiracial,0,3,2,1,HomeImp,Office,1,1,1,2.00,2,11,8.00,0
00880,F,Asian,0,3,7,6,HomeImp,Other,12,1,1,11.00,2,13,3.00,0
00883,F,Multiracial,0,3,0,1,DebtCon,Other,1,1,1,10.00,1,3,2.00,0
00885,M,White,0,3,4,6,HomeImp,Other,11,1,1,7.00,1,10,3.00,0
00888,M,Multiracial,0,3,7,9,HomeImp,Office,12,1,1,11.00,3,12,6.00,0
00892,M,Other,1,3,5,5,DebtCon,Mgr,8,1,1,1.00,4,5,8.00,0
00896,F,White,1,3,11,11,HomeImp,ProfExe,11,1,3,1.00,1,2,6.00,0
00897,M,Multiracial,1,3,12,11,HomeImp,Other,5,1,1,2.00,5,7,6.00,0
00898,M,Multiracial,0,3,0,1,HomeImp,Other,0,0,2,1.00,1,2,8.00,0
00905,M,White,0,3,8,6,DebtCon,Other,1,1,1,4.00,3,2,8.00,0
00908,M,Multiracial,0,3,4,4,HomeImp,Other,7,1,1,4.00,1,4,7.00,0
00915,M,Multiracial,0,3,3,2,DebtCon,Office,9,1,1,8.00,1,8,5.00,0
00919,F,White,0,3,6,8,DebtCon,Other,9,1,1,8.00,1,7,0.00,0
00923,M,Multiracial,0,3,9,9,DebtCon,Other,11,1,3,8.00,3,4,0.00,0
00924,M,White,0,3,8,9,DebtCon,Office,8,1,1,5.00,2,8,0.00,0
00926,M,White,1,3,3,2,DebtCon,Other,6,1,3,1.00,4,10,0.00,0
00930,M,White,0,3,11,12,DebtCon,ProfExe,2,1,1,1.00,2,8,7.00,0
00935,F,Multiracial,0,3,0,2,Null,Null,0,0,0,0.00,0,0,1.00,0
00938,M,Asian,1,3,1,1,DebtCon,Other,8,1,2,3.00,4,1,8.00,0
00943,F,Multiracial,1,3,2,1,HomeImp,Other,6,1,1,3.00,5,12,2.00,0
00945,M,Black,0,3,5,5,HomeImp,Mgr,1,1,3,5.00,1,8,2.00,0
00948,M,Asian,0,3,4,2,HomeImp,Other,8,1,1,2.00,4,12,9.00,0
00949,M,White,0,3,7,6,DebtCon,Mgr,8,1,1,2.00,1,8,3.00,0
00953,F,White,0,3,9,9,HomeImp,Office,12,1,1,5.00,2,2,8.00,0
00954,M,Other,0,3,4,4,HomeImp,Other,3,1,2,9.00,3,4,7.00,0
00955,M,White,0,3,1,1,DebtCon,Other,1,2,1,1.00,5,1,3.00,0
00967,F,White,0,3,7,8,DebtCon,Office,3,1,1,9.00,1,12,1.00,0
00969,F,White,0,3,5,4,DebtCon,ProfExe,10,1,1,5.00,1,6,10.00,0
00972,F,Other,0,3,4,2,DebtCon,Other,3,1,1,2.00,1,7,8.00,0
00979,F,White,1,3,2,1,DebtCon,Office,4,2,2,5.00,3,6,0.00,0
00981,F,White,0,3,3,4,HomeImp,Office,9,2,2,9.00,3,10,0.00,0
00984,F,White,0,3,4,3,DebtCon,Other,12,1,1,10.00,4,10,9.00,0
00990,F,White,0,3,4,2,DebtCon,Office,2,1,1,7.00,1,7,8.00,0
00992,F,White,0,3,0,2,HomeImp,Other,0,0,0,2.00,0,1,7.00,0
00995,M,Multiracial,0,3,8,7,DebtCon,Other,3,1,1,2.00,3,11,9.00,0
01003,F,Multiracial,0,3,10,9,DebtCon,Self,8,1,2,6.00,1,5,6.00,0
01004,M,Other,0,3,10,12,DebtCon,Other,8,1,1,9.00,1,6,7.00,0
01007,M,White,0,3,8,9,HomeImp,Office,12,1,1,11.00,3,12,6.00,0
01010,M,Black,0,3,7,7,DebtCon,Mgr,3,1,1,1.00,2,8,8.00,0
01011,M,White,0,3,4,4,DebtCon,Mgr,7,0,0,5.00,0,9,10.00,0
01014,F,White,0,3,4,3,DebtCon,Other,12,1,1,10.00,4,10,8.00,0
01017,M,Asian,0,3,10,9,DebtCon,Other,11,1,3,7.00,3,4,8.00,0
01022,M,White,0,3,2,1,HomeImp,Office,1,1,1,3.00,2,11,8.00,0
01028,F,Black,0,3,2,1,HomeImp,Mgr,10,1,1,1.00,2,2,0.00,0
01029,M,White,0,3,5,4,HomeImp,Other,1,1,1,2.00,1,1,7.00,0
01030,M,White,0,3,3,2,DebtCon,Null,9,1,1,3.00,2,9,2.00,0
01035,F,White,1,3,0,1,HomeImp,Other,9,1,1,1.00,2,1,0.00,0
01040,M,White,0,3,8,12,HomeImp,Self,10,1,1,1.00,0,1,1.00,0
01042,F,Multiracial,1,3,3,7,HomeImp,Office,5,2,3,11.00,1,11,7.00,0
01044,M,White,0,3,7,7,HomeImp,ProfExe,6,1,2,2.00,2,12,0.00,0
01045,M,White,0,3,4,3,DebtCon,Other,10,1,3,9.00,1,12,2.00,0
01050,M,Other,0,3,4,3,DebtCon,Other,1,1,1,2.00,1,7,8.00,0
01051,F,White,0,3,4,3,DebtCon,Other,3,1,2,2.00,1,6,8.00,0
01053,F,White,0,3,3,2,HomeImp,Mgr,11,1,2,9.00,1,5,7.00,0
01064,M,White,0,3,1,2,HomeImp,Other,8,2,2,11.00,2,8,0.00,0
01066,M,Multiracial,1,3,4,2,DebtCon,Office,3,1,1,1.00,5,5,0.00,0
01071,F,Multiracial,0,3,5,4,DebtCon,Office,6,1,1,3.00,3,4,2.00,0
01072,M,Other,0,3,1,3,HomeImp,Other,8,2,2,11.00,2,7,1.00,0
01074,F,White,0,3,0,2,HomeImp,Other,9,1,1,11.00,2,3,6.00,0
01075,F,White,0,3,7,6,DebtCon,Office,10,1,2,1.00,1,2,3.00,0
01077,F,Asian,0,3,4,3,DebtCon,Mgr,9,1,1,4.00,1,6,5.00,0
01082,M,Other,0,3,7,8,HomeImp,ProfExe,5,1,2,1.00,2,12,8.00,0
01083,M,White,1,3,2,2,HomeImp,Other,11,1,2,3.00,5,6,0.00,0
01086,F,White,0,3,5,3,HomeImp,Other,7,1,1,5.00,1,12,8.00,0
01089,F,White,0,3,2,2,DebtCon,Other,9,1,1,9.00,2,11,8.00,0
01091,M,White,0,3,4,9,DebtCon,ProfExe,6,1,2,9.00,1,2,2.00,0
01092,F,White,0,3,8,13,HomeImp,Self,10,1,1,1.00,0,1,1.00,0
01094,F,Black,0,3,0,2,HomeImp,Other,0,0,0,11.00,0,2,4.00,0
01095,M,White,0,3,4,3,HomeImp,Other,9,1,1,2.00,3,12,7.00,0
01096,M,White,0,3,4,5,HomeImp,Mgr,3,1,2,4.00,1,8,3.00,0
01099,F,White,0,3,7,7,DebtCon,Other,1,2,1,0.00,1,1,5.00,0
01102,F,White,0,3,4,4,DebtCon,Office,5,1,1,2.00,2,3,2.00,0
01118,M,Black,0,3,4,9,DebtCon,ProfExe,5,1,1,8.00,1,2,2.00,0
01122,M,White,0,3,4,6,HomeImp,Other,11,1,1,8.00,1,5,6.00,0
01124,M,Other,0,3,4,4,DebtCon,Mgr,7,0,3,3.00,3,2,9.00,0
01126,F,Multiracial,1,3,2,1,DebtCon,Other,6,2,1,5.00,1,2,2.00,0
01127,M,Other,0,3,2,2,HomeImp,Mgr,10,1,1,1.00,2,2,5.00,0
01137,M,Other,0,4,8,9,HomeImp,Office,12,1,1,11.00,3,12,7.00,0
01139,M,White,0,4,5,4,DebtCon,Null,11,1,1,6.00,2,2,5.00,0
01144,M,White,1,4,1,2,HomeImp,Self,10,1,1,6.00,3,2,0.00,0
01148,F,Black,1,4,5,8,DebtCon,ProfExe,9,1,1,3.00,1,12,0.00,0
01154,M,White,0,4,8,8,DebtCon,Other,9,1,1,8.00,4,4,0.00,0
01159,M,White,0,4,6,6,DebtCon,Office,8,1,1,8.00,4,10,0.00,0
01160,F,White,0,4,5,5,DebtCon,Sales,8,1,1,5.00,1,12,0.00,0
01162,F,Asian,0,4,8,8,HomeImp,ProfExe,9,1,3,7.00,1,10,0.00,0
01165,F,Multiracial,0,4,5,4,Null,Other,9,1,1,10.00,1,10,0.00,0
01167,F,White,0,4,11,11,HomeImp,ProfExe,6,1,2,11.00,2,13,0.00,0
01169,F,Asian,0,4,4,4,HomeImp,Other,4,1,3,7.00,1,3,0.00,0
01173,F,Black,0,4,8,9,DebtCon,ProfExe,9,1,1,7.00,3,5,0.00,0
01174,M,Multiracial,0,4,1,4,DebtCon,ProfExe,11,1,3,11.00,2,2,0.00,0
01175,F,Black,1,4,3,0,DebtCon,Mgr,9,2,1,1.00,4,1,0.00,0
01176,M,Black,1,4,1,2,HomeImp,Other,6,2,3,9.00,4,5,0.00,0
01179,F,White,1,4,3,2,DebtCon,Office,4,1,1,1.00,3,1,0.00,0
01180,F,White,1,4,4,3,HomeImp,Office,8,1,2,1.00,2,2,0.00,0
01185,F,White,1,4,4,4,HomeImp,Other,0,1,3,8.00,2,2,0.00,0
01186,M,White,1,4,4,2,HomeImp,Other,10,2,3,8.00,1,13,0.00,0
01187,M,Black,1,4,1,1,DebtCon,Other,0,2,1,1.00,3,2,0.00,0
01188,M,White,1,4,8,10,DebtCon,Sales,12,1,1,11.00,2,9,0.00,0
01192,F,White,1,4,5,6,DebtCon,Other,8,2,2,6.00,3,13,0.00,0
01194,F,White,1,4,4,3,HomeImp,Other,6,2,1,1.00,1,1,0.00,0
01196,F,Multiracial,1,4,6,6,HomeImp,Office,6,2,2,4.00,0,5,0.00,0
01201,F,White,1,4,6,5,Null,ProfExe,2,1,1,3.00,1,4,0.00,0
01203,F,White,1,4,2,2,HomeImp,Other,4,1,1,10.00,2,1,0.00,0
01204,F,Multiracial,0,4,11,12,HomeImp,Office,2,1,2,11.00,1,4,10.00,0
01207,F,White,1,4,2,4,DebtCon,Other,9,1,1,4.00,5,4,0.00,0
01213,M,Asian,0,4,4,2,HomeImp,Mgr,12,1,2,9.00,1,5,7.00,0
01214,F,White,0,4,8,8,DebtCon,Other,9,1,1,8.00,3,4,9.00,0
01218,F,White,0,4,6,5,DebtCon,Sales,8,1,1,5.00,1,12,3.00,0
01220,M,White,0,4,11,12,DebtCon,ProfExe,1,1,1,1.00,3,8,7.00,0
01222,F,White,0,4,5,4,HomeImp,Other,12,1,3,8.00,2,9,6.00,0
01224,F,Multiracial,0,4,6,5,DebtCon,Other,3,0,0,6.00,0,12,4.00,0
01225,M,Black,0,4,7,6,DebtCon,Office,10,1,1,1.00,1,1,2.00,0
01227,M,White,0,4,4,2,DebtCon,Other,1,1,1,2.00,1,7,7.00,0
01234,F,White,0,4,9,9,DebtCon,Other,9,1,1,8.00,4,4,9.00,0
01238,M,Multiracial,0,4,1,1,Null,Null,0,0,0,0.00,0,0,6.00,0
01242,F,Multiracial,0,4,8,7,DebtCon,Other,2,1,1,3.00,2,11,9.00,0
01249,F,Multiracial,0,4,5,4,DebtCon,Mgr,6,0,0,4.00,0,8,10.00,0
01252,M,White,0,4,1,3,HomeImp,Other,8,2,1,11.00,2,8,1.00,0
01253,M,Black,0,4,4,2,DebtCon,Null,8,2,1,3.00,2,9,1.00,0
01256,F,White,0,4,7,6,DebtCon,Other,9,2,1,6.00,5,7,8.00,0
01258,F,White,0,4,5,4,DebtCon,Null,11,1,1,5.00,2,2,6.00,0
01270,M,White,0,4,4,5,HomeImp,Other,3,1,2,8.00,1,3,4.00,0
01272,F,White,0,4,7,6,DebtCon,Office,10,1,1,2.00,1,2,2.00,0
01273,F,Other,0,4,0,4,HomeImp,Other,0,1,1,11.00,1,1,7.00,0
01275,M,White,0,4,5,4,DebtCon,Office,6,1,1,2.00,3,3,3.00,0
01279,M,Other,0,4,7,7,DebtCon,Office,8,1,1,8.00,4,10,10.00,0
01280,M,White,0,4,7,7,DebtCon,ProfExe,4,1,1,5.00,1,9,6.00,0
01294,M,Other,0,4,5,5,Null,Other,9,1,1,10.00,1,10,3.00,0
01295,F,White,0,4,5,6,HomeImp,Other,11,1,1,8.00,1,10,2.00,0
01298,F,White,0,4,6,5,DebtCon,Office,5,2,3,8.00,3,11,9.00,0
01301,F,White,1,4,4,5,DebtCon,Other,9,1,1,5.00,1,4,0.00,0
01305,F,White,0,4,4,2,DebtCon,Office,1,1,1,6.00,1,7,6.00,0
01307,F,White,0,4,0,2,HomeImp,Other,9,1,1,11.00,3,3,6.00,0
01314,F,White,0,4,2,1,DebtCon,Other,8,0,2,6.00,5,10,0.00,0
01315,M,White,0,4,8,9,DebtCon,Other,9,1,1,8.00,4,4,8.00,0
01317,F,Black,0,4,3,2,DebtCon,Mgr,3,1,1,8.00,1,8,3.00,0
01318,M,Black,1,4,5,3,DebtCon,Other,3,1,1,2.00,5,7,10.00,0
01327,F,Asian,0,4,3,2,DebtCon,Other,10,1,1,2.00,1,2,5.00,0
01330,M,White,1,4,4,3,DebtCon,Other,2,1,1,3.00,5,8,10.00,0
01332,M,White,0,4,2,2,DebtCon,Other,9,1,1,9.00,2,11,7.00,0
01333,F,White,0,4,1,1,Null,Null,0,0,0,0.00,0,0,6.00,0
01337,M,White,0,4,8,8,HomeImp,ProfExe,2,1,1,1.00,2,6,6.00,0
01340,F,Multiracial,0,4,4,6,HomeImp,Other,11,1,1,6.00,1,10,2.00,0
01341,M,White,0,4,3,2,DebtCon,Other,10,1,1,1.00,1,2,5.00,0
01342,F,White,1,4,5,5,DebtCon,ProfExe,6,1,3,2.00,3,3,7.00,0
01346,M,Other,0,4,5,4,DebtCon,ProfExe,3,1,1,6.00,3,12,10.00,0
01348,F,White,0,4,8,12,HomeImp,Self,10,1,1,1.00,0,1,1.00,0
01349,M,White,0,4,5,5,HomeImp,Other,10,1,1,9.00,2,12,6.00,0
01353,M,Other,0,4,11,12,DebtCon,ProfExe,3,1,1,1.00,2,8,8.00,0
01356,F,White,0,4,6,5,HomeImp,Other,2,2,1,3.00,1,1,9.00,0
01358,M,White,0,4,5,5,DebtCon,Office,4,2,3,7.00,4,10,8.00,0
01363,F,Black,0,4,2,2,HomeImp,Other,4,1,1,9.00,1,2,9.00,0
01365,F,Other,0,4,4,4,DebtCon,Mgr,3,1,1,7.00,2,4,4.00,0
01370,M,Multiracial,0,4,4,5,HomeImp,Other,11,1,1,8.00,2,4,6.00,0
01372,F,White,0,4,4,3,DebtCon,Other,1,2,1,7.00,3,2,3.00,0
01373,M,White,0,4,8,13,HomeImp,Self,9,1,1,1.00,0,1,1.00,0
01376,M,White,1,4,4,4,DebtCon,Other,3,1,1,1.00,2,5,2.00,0
01377,F,Black,0,4,7,6,DebtCon,Office,10,1,2,2.00,1,2,2.00,0
01380,F,White,1,4,10,11,DebtCon,ProfExe,2,1,1,6.00,5,10,0.00,0
01385,F,Multiracial,0,4,4,3,HomeImp,Other,12,1,3,8.00,1,9,8.00,0
01386,M,White,0,4,12,12,HomeImp,Office,7,1,1,8.00,2,13,6.00,0
01387,F,Black,0,4,10,9,DebtCon,Self,7,2,1,6.00,1,6,5.00,0
01389,M,Other,0,4,4,4,DebtCon,Mgr,6,0,0,3.00,0,8,10.00,0
01392,M,Black,0,4,12,13,HomeImp,ProfExe,9,1,1,9.00,1,8,0.00,0
01397,M,White,0,4,1,2,HomeImp,Office,12,1,1,10.00,1,7,0.00,0
01398,F,White,0,4,6,5,DebtCon,Office,5,2,3,6.00,4,11,8.00,0
01400,M,Black,0,4,3,2,HomeImp,Other,11,1,2,5.00,1,8,8.00,0
01401,F,White,0,4,11,12,DebtCon,Other,8,1,1,8.00,1,6,6.00,0
01404,M,White,0,4,5,4,DebtCon,Other,5,1,1,6.00,3,5,6.00,0
01405,M,White,1,4,5,5,DebtCon,ProfExe,10,1,3,11.00,2,3,0.00,0
01406,F,White,0,4,0,0,Null,Null,0,0,0,0.00,0,0,0.00,0
01408,F,Multiracial,1,4,4,3,DebtCon,ProfExe,3,1,1,3.00,5,9,0.00,0
01413,F,Multiracial,0,4,7,6,DebtCon,ProfExe,8,1,1,7.00,1,2,9.00,0
01425,M,White,1,4,8,9,DebtCon,ProfExe,9,1,3,2.00,1,6,0.00,0
01447,M,White,0,4,8,8,DebtCon,Other,10,1,1,8.00,3,4,8.00,0
01449,M,White,0,4,2,6,HomeImp,ProfExe,11,1,1,9.00,1,2,2.00,0
01455,F,White,1,4,4,3,DebtCon,Other,10,1,1,6.00,1,5,0.00,0
01459,F,White,0,4,7,7,HomeImp,ProfExe,7,1,1,3.00,2,10,0.00,0
01460,F,White,0,4,8,8,HomeImp,Mgr,9,1,1,9.00,1,9,0.00,0
01463,F,Other,1,4,4,4,DebtCon,Self,3,2,2,3.00,2,9,0.00,0
01474,F,White,0,4,8,8,HomeImp,Mgr,9,1,1,9.00,1,9,4.00,0
01476,M,Asian,0,4,3,3,DebtCon,Other,4,1,3,2.00,1,7,7.00,0
01483,F,White,0,4,9,9,DebtCon,Other,9,1,1,8.00,3,4,9.00,0
01484,M,White,1,4,4,4,HomeImp,Other,3,2,3,1.00,4,4,0.00,0
01485,M,Black,0,4,0,2,HomeImp,Other,9,1,1,11.00,3,3,4.00,0
01491,F,White,0,4,7,6,DebtCon,ProfExe,9,1,2,7.00,2,2,9.00,0
01494,F,White,1,4,0,1,HomeImp,Other,8,1,1,0.00,3,1,0.00,0
